ScientificName_accepted,Longitude,Latitude,MinimumDepth,MaximumDepth
Moroteuthis ingens,168.883,-48.649,729,
Moroteuthis ingens,168.706,-48.6474,711,
Moroteuthis ingens,172.784,-48.646,821.5,
Moroteuthis ingens,171.772,-48.6459,764.5,
Moroteuthis ingens,170.711,-48.6437,870,
Moroteuthis ingens,172.343,-48.6405,781,
Moroteuthis ingens,169.177,-48.6374,739,
Moroteuthis ingens,168.856,-48.6354,727.5,
Moroteuthis ingens,173.127,-48.6306,810.5,
Moroteuthis ingens,169.552,-48.6286,759.5,
Moroteuthis ingens,173.112,-48.6279,818,
Moroteuthis ingens,169.305,-48.6275,737.5,
Moroteuthis ingens,168.623,-48.6226,701.5,
Moroteuthis ingens,169.179,-48.6118,734,
Moroteuthis ingens,171.063,-48.6095,858.5,
Moroteuthis ingens,167.858,-48.6083,508,
Moroteuthis ingens,174.775,-48.6047,848.5,
Moroteuthis ingens,167.869,-48.6044,517.5,
Moroteuthis ingens,172.449,-48.6007,828.5,
Moroteuthis ingens,169.938,-48.5998,795,
Moroteuthis ingens,174.108,-48.5978,839.5,
Moroteuthis ingens,174.542,-48.5975,871,
Moroteuthis ingens,169.779,-48.5919,800.5,
Moroteuthis ingens,167.858,-48.5917,389.5,
Moroteuthis ingens,170.983,-48.5835,906.5,
Moroteuthis ingens,-179.588,-48.5826,839,
Moroteuthis ingens,174.984,-48.5825,813,
Moroteuthis ingens,171.276,-48.5814,876,
Moroteuthis ingens,173.744,-48.5803,819.5,
Moroteuthis ingens,169.046,-48.5781,729,
Moroteuthis ingens,173.731,-48.5743,820.5,
Moroteuthis ingens,173.695,-48.5735,817,
Moroteuthis ingens,175.086,-48.5733,816.5,
Moroteuthis ingens,168.914,-48.5725,728.5,
Moroteuthis ingens,169.191,-48.5447,705.5,
Moroteuthis ingens,169.088,-48.544,719.5,
Moroteuthis ingens,175.171,-48.5344,836,
Moroteuthis ingens,172.199,-48.5311,869,
Moroteuthis ingens,174.74,-48.5303,871,
Moroteuthis ingens,171.78,-48.5218,939.5,
Moroteuthis ingens,171.393,-48.5211,945,
Moroteuthis ingens,169.179,-48.5117,697.5,
Moroteuthis ingens,169.45,-48.508,702.5,
Moroteuthis ingens,168.332,-48.5029,667.5,
Moroteuthis ingens,168.741,-48.5008,701.5,
Moroteuthis ingens,168.034,-48.4965,531,
Moroteuthis ingens,172.538,-48.4855,988.5,
Moroteuthis ingens,169.294,-48.4835,684.5,
Moroteuthis ingens,173.535,-48.48,872.5,
Moroteuthis ingens,172.257,-48.4738,941,
Moroteuthis ingens,-179.651,-48.4733,762.5,
Moroteuthis ingens,168.177,-48.4725,626,
Moroteuthis ingens,168.876,-48.4605,696.5,
Moroteuthis ingens,168.483,-48.4531,682,
Moroteuthis ingens,168.469,-48.45,689.5,
Moroteuthis ingens,174.918,-48.4099,920,
Moroteuthis ingens,168.788,-48.4089,678.5,
Moroteuthis ingens,169.09,-48.4067,677.5,
Moroteuthis ingens,168.401,-48.4046,673.5,
Moroteuthis ingens,169.56,-48.4044,699.5,
Moroteuthis ingens,169.934,-48.3941,829,
Moroteuthis ingens,169.632,-48.3753,719,
Moroteuthis ingens,168.974,-48.375,669,
Moroteuthis ingens,169.605,-48.3731,714.5,
Moroteuthis ingens,169.269,-48.3606,648.5,
Moroteuthis ingens,175.078,-48.3593,910,
Moroteuthis ingens,169.297,-48.3467,643,
Moroteuthis ingens,169.834,-48.3372,778.5,
Moroteuthis ingens,169.015,-48.3354,624.5,
Moroteuthis ingens,168.217,-48.3348,468,
Moroteuthis ingens,170.189,-48.3315,941,
Moroteuthis ingens,170.113,-48.3296,895.5,
Moroteuthis ingens,-179.76,-48.313,558,
Moroteuthis ingens,169.557,-48.3069,699.5,
Moroteuthis ingens,168.743,-48.3,617.5,
Moroteuthis ingens,168.956,-48.2923,603.5,
Moroteuthis ingens,168.659,-48.2859,612.5,
Moroteuthis ingens,-179.601,-48.2834,594,
Moroteuthis ingens,169.187,-48.2668,608.5,
Moroteuthis ingens,168.373,-48.2408,542,
Moroteuthis ingens,169.617,-48.2396,705.5,
Moroteuthis ingens,168.414,-48.2231,576,
Moroteuthis ingens,169.96,-48.21,815,
Moroteuthis ingens,168.45,-48.175,554,
Moroteuthis ingens,169.082,-48.1646,619,
Moroteuthis ingens,168.626,-48.1625,626,
Moroteuthis ingens,165.188,-48.1609,1055,
Moroteuthis ingens,165.188,-48.159,1031,
Moroteuthis ingens,165.202,-48.1563,1043.5,
Moroteuthis ingens,169.415,-48.1553,629,
Moroteuthis ingens,168.225,-48.15,137.5,
Moroteuthis ingens,169.646,-48.1441,714,
Moroteuthis ingens,169.202,-48.1427,625,
Moroteuthis ingens,165.139,-48.1355,978.5,
Moroteuthis ingens,165.147,-48.1343,897.5,
Moroteuthis ingens,-179.585,-48.1227,511.5,
Moroteuthis ingens,169.172,-48.1147,629.5,
Moroteuthis ingens,169.619,-48.1073,707.5,
Moroteuthis ingens,169.463,-48.0877,610.5,
Moroteuthis ingens,168.843,-48.0871,647,
Moroteuthis ingens,169.867,-48.0784,834.5,
Moroteuthis ingens,168.617,-48.075,595,
Moroteuthis ingens,169.037,-48.0684,656.5,
Moroteuthis ingens,169.471,-48.063,611.5,
Moroteuthis ingens,-179.528,-48.0452,500,
Moroteuthis ingens,-179.503,-48.0287,497.5,
Moroteuthis ingens,168.995,-48.0275,662.5,
Moroteuthis ingens,165.184,-48.0065,925.5,
Moroteuthis ingens,169.708,-47.9892,751,
Moroteuthis ingens,169.181,-47.9875,663,
Moroteuthis ingens,165.136,-47.9874,1032.5,
Moroteuthis ingens,165.139,-47.9822,1005,
Moroteuthis ingens,168.948,-47.98,670.5,
Moroteuthis ingens,169.94,-47.9791,909.5,
Moroteuthis ingens,-179.515,-47.9696,502,
Moroteuthis ingens,169.938,-47.9577,905.5,
Moroteuthis ingens,168.336,-47.9384,139,
Moroteuthis ingens,169.305,-47.9319,658,
Moroteuthis ingens,168.745,-47.9267,529,
Moroteuthis ingens,169.82,-47.9177,823,
Moroteuthis ingens,168.746,-47.9148,502.5,
Moroteuthis ingens,169.221,-47.9095,651,
Moroteuthis ingens,168.896,-47.9052,649,
Moroteuthis ingens,168.817,-47.9,582.5,
Moroteuthis ingens,169.847,-47.8636,860.5,
Moroteuthis ingens,169.337,-47.8623,655.5,
Moroteuthis ingens,169.452,-47.8593,675,
Moroteuthis ingens,169.595,-47.8209,720,
Moroteuthis ingens,-179.438,-47.8056,579,
Moroteuthis ingens,169.618,-47.8025,728.5,
Moroteuthis ingens,168.949,-47.7989,575,
Moroteuthis ingens,168.906,-47.7957,551,
Moroteuthis ingens,169.568,-47.7845,698.5,
Moroteuthis ingens,168.955,-47.7817,573.5,
Moroteuthis ingens,169.14,-47.7745,626,
Moroteuthis ingens,166.444,-47.7733,229.5,
Moroteuthis ingens,168.933,-47.7667,,
Moroteuthis ingens,168.948,-47.7666,554,
Moroteuthis ingens,168.925,-47.7584,554.5,
Moroteuthis ingens,169.259,-47.7416,,
Moroteuthis ingens,169.359,-47.7372,648,
Moroteuthis ingens,166.356,-47.725,916,
Moroteuthis ingens,169.009,-47.7177,565,
Moroteuthis ingens,169.303,-47.6842,620.5,
Moroteuthis ingens,169.242,-47.6591,605,
Moroteuthis ingens,-179.474,-47.6493,598,
Moroteuthis ingens,168.95,-47.6417,354.5,
Moroteuthis ingens,169.056,-47.6413,539.5,
Moroteuthis ingens,169.008,-47.625,466,
Moroteuthis ingens,-179.354,-47.6163,717,
Moroteuthis ingens,169.125,-47.6156,569.5,
Moroteuthis ingens,169.335,-47.6154,583.5,
Moroteuthis ingens,-179.579,-47.6035,564.5,
Moroteuthis ingens,169.096,-47.6019,525.5,
Moroteuthis ingens,169.273,-47.5864,576.5,
Moroteuthis ingens,169.719,-47.5822,779,
Moroteuthis ingens,169.234,-47.5701,567,
Moroteuthis ingens,169.164,-47.5695,545,
Moroteuthis ingens,169.29,-47.566,571.5,
Moroteuthis ingens,169.188,-47.5639,557,
Moroteuthis ingens,169.736,-47.546,719.5,
Moroteuthis ingens,169.225,-47.5388,545,
Moroteuthis ingens,169.213,-47.5342,542.5,
Moroteuthis ingens,-179.779,-47.5174,551,
Moroteuthis ingens,169.124,-47.5159,442.5,
Moroteuthis ingens,166.703,-47.5004,920.5,
Moroteuthis ingens,169.322,-47.4829,524,
Moroteuthis ingens,169.583,-47.4768,539,
Moroteuthis ingens,169.428,-47.4726,507,
Moroteuthis ingens,169.52,-47.4617,,
Moroteuthis ingens,169.185,-47.4589,448,
Moroteuthis ingens,169.455,-47.4526,489,
Moroteuthis ingens,169.314,-47.4398,489.5,
Moroteuthis ingens,169.292,-47.425,489,
Moroteuthis ingens,169.937,-47.4236,868.5,
Moroteuthis ingens,166.77,-47.4155,918,
Moroteuthis ingens,169.236,-47.3993,454,
Moroteuthis ingens,169.232,-47.3966,448.5,
Moroteuthis ingens,169.499,-47.3835,485,
Moroteuthis ingens,166.752,-47.3652,1099,
Moroteuthis ingens,169.308,-47.3517,492,
Moroteuthis ingens,165.768,-47.341,1060,
Moroteuthis ingens,169.72,-47.3325,611.5,
Moroteuthis ingens,166.907,-47.3296,907.5,
Moroteuthis ingens,166.64,-47.3291,1310,
Moroteuthis ingens,165.789,-47.3147,987.5,
Moroteuthis ingens,165.792,-47.3089,930,
Moroteuthis ingens,166.693,-47.3073,1243,
Moroteuthis ingens,165.841,-47.3062,948,
Moroteuthis ingens,165.838,-47.3058,930,
Moroteuthis ingens,165.839,-47.3049,949,
Moroteuthis ingens,169.581,-47.301,553,
Moroteuthis ingens,165.838,-47.2985,967,
Moroteuthis ingens,169.57,-47.2962,552.5,
Moroteuthis ingens,170.113,-47.2835,988,
Moroteuthis ingens,170.113,-47.2826,989.5,
Moroteuthis ingens,170.116,-47.2819,992,
Moroteuthis ingens,169.359,-47.2764,479,
Moroteuthis ingens,166.905,-47.267,906.5,
Moroteuthis ingens,148.6,-47.2667,,
Moroteuthis ingens,166.814,-47.2596,1103,
Moroteuthis ingens,166.958,-47.2582,750.5,
Moroteuthis ingens,169.452,-47.2456,553,
Moroteuthis ingens,169.75,-47.2415,638.5,
Moroteuthis ingens,169.452,-47.2353,545,
Moroteuthis ingens,169.629,-47.2011,620,
Moroteuthis ingens,147.75,-47.2,,
Moroteuthis ingens,169.489,-47.1962,558,
Moroteuthis ingens,169.45,-47.1917,509.5,
Moroteuthis ingens,169.757,-47.18,665,
Moroteuthis ingens,170.129,-47.1776,945,
Moroteuthis ingens,169.449,-47.1507,369,
Moroteuthis ingens,165.63,-47.1416,960,
Moroteuthis ingens,165.64,-47.1376,1041,
Moroteuthis ingens,169.966,-47.134,731,
Moroteuthis ingens,165.654,-47.1273,936,
Moroteuthis ingens,165.647,-47.1273,910,
Moroteuthis ingens,165.634,-47.1241,957,
Moroteuthis ingens,165.605,-47.1219,899.5,
Moroteuthis ingens,166.988,-47.1194,937,
Moroteuthis ingens,165.69,-47.1184,1109,
Moroteuthis ingens,169.831,-47.1183,689.5,
Moroteuthis ingens,165.691,-47.1182,1085,
Moroteuthis ingens,165.641,-47.118,847.5,
Moroteuthis ingens,165.657,-47.1177,874,
Moroteuthis ingens,170.158,-47.1123,945,
Moroteuthis ingens,169.54,-47.1122,495,
Moroteuthis ingens,165.699,-47.1119,1076,
Moroteuthis ingens,169.581,-47.1079,547,
Moroteuthis ingens,167.019,-47.1071,866.5,
Moroteuthis ingens,165.676,-47.107,937.5,
Moroteuthis ingens,169.751,-47.1051,657.5,
Moroteuthis ingens,165.643,-47.1036,809.5,
Moroteuthis ingens,169.961,-47.1031,758.5,
Moroteuthis ingens,165.697,-47.0859,945.5,
Moroteuthis ingens,165.593,-47.0858,913,
Moroteuthis ingens,165.655,-47.0845,827.5,
Moroteuthis ingens,165.585,-47.0835,932.5,
Moroteuthis ingens,165.587,-47.0829,932.5,
Moroteuthis ingens,165.703,-47.0804,939,
Moroteuthis ingens,165.704,-47.0804,954.5,
Moroteuthis ingens,165.777,-47.0755,1250,
Moroteuthis ingens,165.716,-47.0732,935.5,
Moroteuthis ingens,166.95,-47.0731,1043.5,
Moroteuthis ingens,165.719,-47.0701,950.5,
Moroteuthis ingens,165.775,-47.0676,973,
Moroteuthis ingens,165.445,-47.0635,1399.5,
Moroteuthis ingens,165.438,-47.0599,1396.5,
Moroteuthis ingens,169.592,-47.0491,464.5,
Moroteuthis ingens,165.877,-47.0486,962.5,
Moroteuthis ingens,166.822,-47.0442,1240.5,
Moroteuthis ingens,169.606,-47.0414,461,
Moroteuthis ingens,166.965,-47.0361,1049.5,
Moroteuthis ingens,165.505,-47.0336,1160,
Moroteuthis ingens,165.909,-47.031,994.5,
Moroteuthis ingens,169.945,-47.0301,734,
Moroteuthis ingens,165.566,-47.0192,963,
Moroteuthis ingens,165.501,-47.0146,1007.5,
Moroteuthis ingens,165.564,-47.0128,942.5,
Moroteuthis ingens,169.664,-47.0085,496,
Moroteuthis ingens,169.743,-47.0049,575,
Moroteuthis ingens,165.506,-47.002,951.5,
Moroteuthis ingens,165.562,-46.9975,940,
Moroteuthis ingens,165.56,-46.9973,945,
Moroteuthis ingens,165.398,-46.9931,1229.5,
Moroteuthis ingens,165.41,-46.9864,1110.5,
Moroteuthis ingens,165.422,-46.9845,1097.5,
Moroteuthis ingens,165.424,-46.9838,1089,
Moroteuthis ingens,165.461,-46.9831,1085.5,
Moroteuthis ingens,165.418,-46.9825,1048,
Moroteuthis ingens,165.3,-46.9818,1349.5,
Moroteuthis ingens,165.419,-46.9812,1026.5,
Moroteuthis ingens,165.419,-46.9812,1039,
Moroteuthis ingens,165.418,-46.9808,1048,
Moroteuthis ingens,165.35,-46.9804,1121.5,
Moroteuthis ingens,165.421,-46.9803,1018,
Moroteuthis ingens,165.45,-46.98,1068.5,
Moroteuthis ingens,165.659,-46.98,620.5,
Moroteuthis ingens,165.352,-46.9788,1118.5,
Moroteuthis ingens,165.425,-46.9767,1026,
Moroteuthis ingens,165.358,-46.9744,1099.5,
Moroteuthis ingens,165.584,-46.9703,849.5,
Moroteuthis ingens,165.94,-46.9701,960,
Moroteuthis ingens,165.583,-46.9669,896,
Moroteuthis ingens,165.319,-46.965,1130,
Moroteuthis ingens,165.329,-46.963,1109.5,
Moroteuthis ingens,169.898,-46.9583,651.5,
Moroteuthis ingens,170.221,-46.9553,900.5,
Moroteuthis ingens,169.777,-46.9545,539.5,
Moroteuthis ingens,165.387,-46.9487,991,
Moroteuthis ingens,169.718,-46.948,420,
Moroteuthis ingens,165.381,-46.9465,1015,
Moroteuthis ingens,165.586,-46.9461,979,
Moroteuthis ingens,165.396,-46.9443,980,
Moroteuthis ingens,165.408,-46.9436,987.5,
Moroteuthis ingens,165.482,-46.9423,1085,
Moroteuthis ingens,165.336,-46.9417,1104.5,
Moroteuthis ingens,165.597,-46.9414,954,
Moroteuthis ingens,165.486,-46.9408,1108.5,
Moroteuthis ingens,165.451,-46.9406,982,
Moroteuthis ingens,165.34,-46.9404,1106.5,
Moroteuthis ingens,165.432,-46.9393,972.5,
Moroteuthis ingens,165.43,-46.9387,981.5,
Moroteuthis ingens,165.426,-46.9376,980.5,
Moroteuthis ingens,165.539,-46.9374,1183.5,
Moroteuthis ingens,165.537,-46.9374,1172,
Moroteuthis ingens,165.365,-46.9373,1094.5,
Moroteuthis ingens,165.435,-46.9372,980,
Moroteuthis ingens,165.427,-46.9372,981.5,
Moroteuthis ingens,165.424,-46.936,995,
Moroteuthis ingens,165.355,-46.9355,1045,
Moroteuthis ingens,165.616,-46.9355,972,
Moroteuthis ingens,165.49,-46.9331,1143,
Moroteuthis ingens,165.63,-46.9307,960,
Moroteuthis ingens,165.492,-46.9305,1140,
Moroteuthis ingens,165.364,-46.9302,1050.5,
Moroteuthis ingens,165.919,-46.9299,421.5,
Moroteuthis ingens,165.337,-46.9282,1107.5,
Moroteuthis ingens,165.472,-46.9281,1087.5,
Moroteuthis ingens,165.642,-46.9231,1056.5,
Moroteuthis ingens,165.656,-46.923,1057.5,
Moroteuthis ingens,165.469,-46.9218,1042.5,
Moroteuthis ingens,165.36,-46.9206,1062,
Moroteuthis ingens,165.642,-46.9199,1056.5,
Moroteuthis ingens,165.64,-46.9177,1037,
Moroteuthis ingens,165.645,-46.9154,1055,
Moroteuthis ingens,165.363,-46.9153,1081,
Moroteuthis ingens,165.424,-46.9131,1015.5,
Moroteuthis ingens,165.42,-46.912,1013.5,
Moroteuthis ingens,165.358,-46.9111,1100.5,
Moroteuthis ingens,165.478,-46.9074,1017,
Moroteuthis ingens,165.42,-46.9069,1027,
Moroteuthis ingens,165.433,-46.9028,1020,
Moroteuthis ingens,165.568,-46.8979,986.5,
Moroteuthis ingens,165.462,-46.8968,1037.5,
Moroteuthis ingens,165.429,-46.8934,1057.5,
Moroteuthis ingens,165.495,-46.8927,1096,
Moroteuthis ingens,167.058,-46.8916,889.5,
Moroteuthis ingens,165.61,-46.8915,950,
Moroteuthis ingens,167.059,-46.8915,899.5,
Moroteuthis ingens,166.069,-46.8913,885,
Moroteuthis ingens,165.498,-46.8908,1122,
Moroteuthis ingens,167.057,-46.8903,885,
Moroteuthis ingens,165.36,-46.89,1253.5,
Moroteuthis ingens,167.065,-46.8884,860.5,
Moroteuthis ingens,167.034,-46.8874,901.5,
Moroteuthis ingens,167.132,-46.883,691.5,
Moroteuthis ingens,166.039,-46.8796,657.5,
Moroteuthis ingens,165.655,-46.8794,930,
Moroteuthis ingens,165.553,-46.8768,827.5,
Moroteuthis ingens,166.549,-46.8708,1317.5,
Moroteuthis ingens,165.476,-46.8699,1294.5,
Moroteuthis ingens,167.045,-46.861,863.5,
Moroteuthis ingens,170.316,-46.8566,941,
Moroteuthis ingens,166.081,-46.8555,929,
Moroteuthis ingens,166.712,-46.8554,1107,
Moroteuthis ingens,166.91,-46.8546,990,
Moroteuthis ingens,166.183,-46.854,1227.5,
Moroteuthis ingens,166.107,-46.8468,1040,
Moroteuthis ingens,166.133,-46.8454,1118,
Moroteuthis ingens,167.103,-46.8416,709.5,
Moroteuthis ingens,166.084,-46.838,845,
Moroteuthis ingens,166.884,-46.8327,950.5,
Moroteuthis ingens,166.262,-46.8308,1296.5,
Moroteuthis ingens,166.267,-46.8304,1300,
Moroteuthis ingens,167.084,-46.8273,740,
Moroteuthis ingens,166.93,-46.8267,906,
Moroteuthis ingens,166.091,-46.8261,880.5,
Moroteuthis ingens,166.155,-46.826,1091.5,
Moroteuthis ingens,166.156,-46.8226,1097.5,
Moroteuthis ingens,167.073,-46.8214,749.5,
Moroteuthis ingens,167.186,-46.8212,421,
Moroteuthis ingens,165.527,-46.8186,862.5,
Moroteuthis ingens,167.079,-46.8141,712,
Moroteuthis ingens,169.924,-46.808,434,
Moroteuthis ingens,169.917,-46.8075,406,
Moroteuthis ingens,166.919,-46.8075,863.5,
Moroteuthis ingens,166.162,-46.8074,1045,
Moroteuthis ingens,166.933,-46.8074,854.5,
Moroteuthis ingens,166.908,-46.8057,867.5,
Moroteuthis ingens,166.971,-46.8049,821,
Moroteuthis ingens,166.119,-46.8046,962.5,
Moroteuthis ingens,169.933,-46.8,512,
Moroteuthis ingens,166.31,-46.7992,1257.5,
Moroteuthis ingens,166.314,-46.7988,1260.5,
Moroteuthis ingens,169.989,-46.7983,538.5,
Moroteuthis ingens,167.178,-46.7911,472,
Moroteuthis ingens,166.093,-46.787,827,
Moroteuthis ingens,166.967,-46.7859,766,
Moroteuthis ingens,166.783,-46.7852,889.5,
Moroteuthis ingens,170.405,-46.7839,931.5,
Moroteuthis ingens,166.75,-46.7831,921,
Moroteuthis ingens,166.775,-46.7794,890,
Moroteuthis ingens,166.777,-46.7789,889.5,
Moroteuthis ingens,166.131,-46.7788,940.5,
Moroteuthis ingens,166.817,-46.7775,853,
Moroteuthis ingens,169.996,-46.7766,493,
Moroteuthis ingens,166.837,-46.7734,814.5,
Moroteuthis ingens,166.758,-46.7706,880,
Moroteuthis ingens,170.06,-46.7668,546,
Moroteuthis ingens,166.113,-46.763,845,
Moroteuthis ingens,170.074,-46.7629,552.5,
Moroteuthis ingens,166.252,-46.7595,1111,
Moroteuthis ingens,166.701,-46.7582,913.5,
Moroteuthis ingens,166.714,-46.7574,902.5,
Moroteuthis ingens,166.296,-46.7566,1140,
Moroteuthis ingens,166.112,-46.7555,823,
Moroteuthis ingens,166.29,-46.7457,1115.5,
Moroteuthis ingens,165.412,-46.7441,891.5,
Moroteuthis ingens,166.137,-46.7435,852.5,
Moroteuthis ingens,166.909,-46.7431,680,
Moroteuthis ingens,166.883,-46.7426,679,
Moroteuthis ingens,166.936,-46.7399,649,
Moroteuthis ingens,166.221,-46.7361,1033.5,
Moroteuthis ingens,166.134,-46.7349,838.5,
Moroteuthis ingens,166.227,-46.7341,1038,
Moroteuthis ingens,166.132,-46.7339,824,
Moroteuthis ingens,166.12,-46.7337,811,
Moroteuthis ingens,166.93,-46.7279,634.5,
Moroteuthis ingens,166.173,-46.7267,938.5,
Moroteuthis ingens,166.139,-46.7162,821.5,
Moroteuthis ingens,170.135,-46.7112,450.5,
Moroteuthis ingens,166.952,-46.7041,547,
Moroteuthis ingens,170.116,-46.6982,384,
Moroteuthis ingens,166.258,-46.6863,976,
Moroteuthis ingens,166.258,-46.6841,959,
Moroteuthis ingens,170.809,-46.6839,1119.5,
Moroteuthis ingens,166.258,-46.6824,957.5,
Moroteuthis ingens,166.258,-46.682,952,
Moroteuthis ingens,166.277,-46.6814,980,
Moroteuthis ingens,166.275,-46.6777,965,
Moroteuthis ingens,166.279,-46.675,971.5,
Moroteuthis ingens,166.453,-46.6718,1057.5,
Moroteuthis ingens,166.204,-46.6717,855,
Moroteuthis ingens,166.163,-46.6677,731,
Moroteuthis ingens,166.304,-46.6666,964.5,
Moroteuthis ingens,166.301,-46.6589,958.5,
Moroteuthis ingens,166.32,-46.6543,965.5,
Moroteuthis ingens,166.397,-46.6461,986.5,
Moroteuthis ingens,166.358,-46.6427,957.5,
Moroteuthis ingens,166.664,-46.6399,910,
Moroteuthis ingens,170.178,-46.6378,328.5,
Moroteuthis ingens,166.247,-46.6377,833,
Moroteuthis ingens,166.546,-46.6362,977.5,
Moroteuthis ingens,166.613,-46.6275,855.5,
Moroteuthis ingens,166.492,-46.624,919,
Moroteuthis ingens,166.469,-46.623,915.5,
Moroteuthis ingens,166.499,-46.6226,887.5,
Moroteuthis ingens,166.488,-46.6222,915,
Moroteuthis ingens,166.488,-46.6185,883.5,
Moroteuthis ingens,165.55,-46.6178,905,
Moroteuthis ingens,166.55,-46.6155,856,
Moroteuthis ingens,166.457,-46.6135,889,
Moroteuthis ingens,166.561,-46.6134,824,
Moroteuthis ingens,170.657,-46.6133,881.5,
Moroteuthis ingens,166.582,-46.6126,814,
Moroteuthis ingens,166.498,-46.6094,845,
Moroteuthis ingens,165.541,-46.6092,1025,
Moroteuthis ingens,166.576,-46.6077,789.5,
Moroteuthis ingens,166.464,-46.6046,862,
Moroteuthis ingens,166.4,-46.603,840.5,
Moroteuthis ingens,166.217,-46.6014,713.5,
Moroteuthis ingens,166.287,-46.5972,772,
Moroteuthis ingens,166.642,-46.5964,698,
Moroteuthis ingens,166.58,-46.587,669,
Moroteuthis ingens,165.639,-46.5846,720.5,
Moroteuthis ingens,166.565,-46.5823,662,
Moroteuthis ingens,166.261,-46.5821,691.5,
Moroteuthis ingens,166.365,-46.5814,785,
Moroteuthis ingens,166.421,-46.5758,753,
Moroteuthis ingens,166.417,-46.5749,751,
Moroteuthis ingens,165.983,-46.5667,,
Moroteuthis ingens,170.721,-46.5556,901.5,
Moroteuthis ingens,166.715,-46.548,423,
Moroteuthis ingens,166.595,-46.5443,510,
Moroteuthis ingens,166.111,-46.5364,442.5,
Moroteuthis ingens,166.195,-46.5353,565,
Moroteuthis ingens,166.585,-46.534,509,
Moroteuthis ingens,166.264,-46.5324,629,
Moroteuthis ingens,166.409,-46.5265,632.5,
Moroteuthis ingens,166.353,-46.5254,651,
Moroteuthis ingens,166.249,-46.5238,634,
Moroteuthis ingens,166.459,-46.4376,487.5,
Moroteuthis ingens,166.368,-46.416,499.5,
Moroteuthis ingens,170.861,-46.3984,822,
Moroteuthis ingens,170.944,-46.3911,939.5,
Moroteuthis ingens,170.88,-46.3708,832,
Moroteuthis ingens,170.913,-46.3518,924,
Moroteuthis ingens,171.1,-46.3061,991,
Moroteuthis ingens,166.352,-46.2924,415,
Moroteuthis ingens,166.343,-46.2835,402,
Moroteuthis ingens,171.124,-46.1856,940.5,
Moroteuthis ingens,171.128,-46.157,960,
Moroteuthis ingens,-75.5,-46.15,,
Moroteuthis ingens,171.099,-46.1386,880,
Moroteuthis ingens,171.373,-45.7548,907,
Moroteuthis ingens,171.315,-45.6822,950,
Moroteuthis ingens,171.379,-45.6427,953.5,
Moroteuthis ingens,171.39,-45.5541,941,
Moroteuthis ingens,171.424,-45.5344,968.5,
Moroteuthis ingens,171.471,-45.5079,962,
Moroteuthis ingens,171.474,-45.4941,911.5,
Moroteuthis ingens,171.524,-45.4604,914,
Moroteuthis ingens,171.577,-45.4235,953.5,
Moroteuthis ingens,171.745,-45.4016,1054,
Moroteuthis ingens,171.571,-45.3908,873.5,
Moroteuthis ingens,171.684,-45.3731,954,
Moroteuthis ingens,171.687,-45.3729,985,
Moroteuthis ingens,171.694,-45.3694,972.5,
Moroteuthis ingens,171.73,-45.3689,952.5,
Moroteuthis ingens,171.648,-45.3676,991,
Moroteuthis ingens,171.679,-45.3623,918,
Moroteuthis ingens,171.677,-45.3611,912,
Moroteuthis ingens,171.592,-45.3599,968,
Moroteuthis ingens,171.678,-45.3595,911,
Moroteuthis ingens,171.835,-45.3593,1107.5,
Moroteuthis ingens,171.747,-45.3582,981,
Moroteuthis ingens,171.604,-45.3547,1067.5,
Moroteuthis ingens,174.625,-45.3541,1138,
Moroteuthis ingens,171.656,-45.3499,949,
Moroteuthis ingens,171.666,-45.3444,927.5,
Moroteuthis ingens,171.702,-45.3375,1041,
Moroteuthis ingens,171.761,-45.3345,969,
Moroteuthis ingens,171.695,-45.3331,1029,
Moroteuthis ingens,171.763,-45.3329,982,
Moroteuthis ingens,171.708,-45.3319,1049,
Moroteuthis ingens,171.716,-45.3275,1041,
Moroteuthis ingens,174.767,-45.3233,1065.5,
Moroteuthis ingens,171.728,-45.3154,1061,
Moroteuthis ingens,174.844,-45.3153,1092.5,
Moroteuthis ingens,174.843,-45.3153,1094,
Moroteuthis ingens,174.81,-45.3131,1064.5,
Moroteuthis ingens,174.797,-45.3116,1063.5,
Moroteuthis ingens,171.728,-45.3115,1038.5,
Moroteuthis ingens,171.725,-45.306,1017.5,
Moroteuthis ingens,171.648,-45.3052,966,
Moroteuthis ingens,171.541,-45.2859,339,
Moroteuthis ingens,171.847,-45.284,1034,
Moroteuthis ingens,171.831,-45.273,989,
Moroteuthis ingens,171.799,-45.2709,884.5,
Moroteuthis ingens,174.815,-45.2508,1069.5,
Moroteuthis ingens,174.821,-45.2422,1076.5,
Moroteuthis ingens,174.826,-45.2412,1076,
Moroteuthis ingens,174.845,-45.2375,1073.5,
Moroteuthis ingens,174.861,-45.23,1088.5,
Moroteuthis ingens,174.756,-45.2169,1050.5,
Moroteuthis ingens,174.753,-45.2142,1055.5,
Moroteuthis ingens,174.751,-45.2046,1050,
Moroteuthis ingens,174.783,-45.1975,1074.5,
Moroteuthis ingens,174.469,-45.1949,1118,
Moroteuthis ingens,171.67,-45.1905,398,
Moroteuthis ingens,174.816,-45.1808,1082,
Moroteuthis ingens,174.579,-45.164,1022.5,
Moroteuthis ingens,174.487,-45.155,1079,
Moroteuthis ingens,174.479,-45.1546,1089,
Moroteuthis ingens,174.47,-45.1471,1089,
Moroteuthis ingens,174.47,-45.1455,1088.5,
